Time,refrigerator,kitchen_outlets1,kitchen_outlets2,microwave,lighting
2011-04-29 05:20:00,7,1,1,5,8
2011-04-29 05:21:00,7,1,1,4,8
2011-04-29 05:22:00,7,1,1,5,8
2011-04-29 05:23:00,7,1,1,5,8
2011-04-29 05:24:00,7,1,1,5,8
2011-04-29 05:25:00,7,1,1,4,8
2011-04-29 05:26:00,6,1,1,4,8
2011-04-29 05:27:00,6,1,1,4,8
2011-04-29 05:28:00,7,1,1,4,8
2011-04-29 05:29:00,6,1,2,5,8
2011-04-29 05:30:00,7,1,1,4,8
2011-04-29 05:31:00,7,1,1,4,8
2011-04-29 05:32:00,7,1,1,4,8
2011-04-29 05:33:00,7,1,1,4,8
2011-04-29 05:34:00,7,1,1,5,8
2011-04-29 05:35:00,7,1,1,4,8
2011-04-29 05:36:00,7,1,1,5,8
2011-04-29 05:37:00,7,1,1,4,8
2011-04-29 05:38:00,7,1,1,4,8
2011-04-29 05:39:00,189,5,1,5,13
2011-04-29 05:40:00,180,0,1,5,9
2011-04-29 05:41:00,171,0,1,5,9
2011-04-29 05:42:00,169,0,1,5,9
2011-04-29 05:43:00,168,0,1,5,9
2011-04-29 05:44:00,167,0,1,5,9
2011-04-29 05:45:00,166,0,2,5,9
2011-04-29 05:46:00,165,0,1,5,9
2011-04-29 05:47:00,165,0,1,5,9
2011-04-29 05:48:00,164,0,1,5,9
2011-04-29 05:49:00,164,0,1,5,9
2011-04-29 05:50:00,163,0,1,5,9
2011-04-29 05:51:00,162,0,1,5,9
2011-04-29 05:52:00,162,0,1,5,9
2011-04-29 05:53:00,162,0,1,5,9
2011-04-29 05:54:00,161,0,1,5,9
2011-04-29 05:55:00,160,0,1,5,9
2011-04-29 05:56:00,161,0,1,5,9
2011-04-29 05:57:00,160,0,2,5,9
2011-04-29 05:58:00,160,0,1,5,9
2011-04-29 05:59:00,160,0,1,5,9
2011-04-29 06:00:00,159,0,1,5,9
2011-04-29 06:01:00,160,0,1,5,9
2011-04-29 06:02:00,159,0,1,5,9
2011-04-29 06:03:00,158,1,1,5,9
2011-04-29 06:04:00,7,1,1,5,8
2011-04-29 06:05:00,7,1,1,4,8
2011-04-29 06:06:00,7,1,1,5,8
2011-04-29 06:07:00,7,1,1,4,8
2011-04-29 06:08:00,7,1,1,5,8
2011-04-29 06:09:00,7,1,1,4,8
2011-04-29 06:10:00,7,1,1,5,8
2011-04-29 06:11:00,7,1,1,4,8
2011-04-29 06:12:00,7,1,1,4,8
2011-04-29 06:13:00,7,1,1,5,8
2011-04-29 06:14:00,7,1,1,4,8
2011-04-29 06:15:00,7,1,1,5,8
2011-04-29 06:16:00,7,1,1,5,9
2011-04-29 06:17:00,7,1,1,5,8
2011-04-29 06:18:00,7,1,1,5,8
2011-04-29 06:19:00,7,1,1,5,8
2011-04-29 06:20:00,7,1,1,5,8
2011-04-29 06:21:00,7,1,1,4,8
2011-04-29 06:22:00,7,1,1,4,8
2011-04-29 06:23:00,6,1,1,5,8
2011-04-29 06:24:00,6,1,1,4,8
2011-04-29 06:25:00,7,1,1,5,8
2011-04-29 06:26:00,7,1,1,4,8
2011-04-29 06:27:00,7,1,1,5,8
2011-04-29 06:28:00,7,1,1,5,8
2011-04-29 06:29:00,7,1,1,5,8
2011-04-29 06:30:00,7,1,1,5,8
2011-04-29 06:31:00,7,1,1,5,8
2011-04-29 06:32:00,188,1,1,5,9
2011-04-29 06:33:00,184,0,1,5,9
2011-04-29 06:34:00,173,0,1,5,9
2011-04-29 06:35:00,170,0,1,5,9
2011-04-29 06:36:00,169,0,1,5,9
2011-04-29 06:37:00,169,0,1,5,9
2011-04-29 06:38:00,168,0,1,5,9
2011-04-29 06:39:00,166,0,1,5,9
2011-04-29 06:40:00,167,0,1,5,9
2011-04-29 06:41:00,166,0,1,5,9
2011-04-29 06:42:00,165,0,1,5,9
2011-04-29 06:43:00,165,0,1,5,9
2011-04-29 06:44:00,165,0,1,5,9
2011-04-29 06:45:00,164,0,1,5,9
2011-04-29 06:46:00,163,0,1,5,9
2011-04-29 06:47:00,164,0,1,5,9
2011-04-29 06:48:00,163,0,1,5,9
2011-04-29 06:49:00,163,0,1,5,9
2011-04-29 06:50:00,162,0,1,5,9
2011-04-29 06:51:00,162,0,1,5,9
2011-04-29 06:52:00,162,0,1,5,9
2011-04-29 06:53:00,162,0,1,5,9
2011-04-29 06:54:00,463,1,2,5,10
2011-04-29 06:55:00,437,1,1,5,10
2011-04-29 06:56:00,430,1,1,5,10
2011-04-29 06:57:00,429,1,1,5,10
2011-04-29 06:58:00,429,1,2,5,10
2011-04-29 06:59:00,429,1,1,5,10
2011-04-29 07:00:00,428,1,2,5,10
2011-04-29 07:01:00,428,1,2,5,10
2011-04-29 07:02:00,428,1,1,5,10
2011-04-29 07:03:00,429,1,2,5,10
2011-04-29 07:04:00,429,1,2,5,10
2011-04-29 07:05:00,428,1,1,5,10
2011-04-29 07:06:00,428,1,2,5,10
2011-04-29 07:07:00,428,1,2,5,10
2011-04-29 07:08:00,428,1,1,5,10
2011-04-29 07:09:00,428,1,2,5,10
2011-04-29 07:10:00,428,1,2,5,10
2011-04-29 07:11:00,428,1,1,5,10
2011-04-29 07:12:00,428,1,1,5,10
2011-04-29 07:13:00,8,1,1,4,8
2011-04-29 07:14:00,8,1,1,4,8
2011-04-29 07:15:00,8,1,1,4,8
2011-04-29 07:16:00,8,1,1,5,8
2011-04-29 07:17:00,8,1,1,4,8
2011-04-29 07:18:00,8,1,1,5,8
2011-04-29 07:19:00,8,1,1,4,8
2011-04-29 07:20:00,8,1,1,4,8
2011-04-29 07:21:00,8,1,1,4,8
2011-04-29 07:22:00,8,1,1,5,8
2011-04-29 07:23:00,8,1,1,4,8
2011-04-29 07:24:00,8,1,1,4,8
2011-04-29 07:25:00,8,1,1,5,8
2011-04-29 07:26:00,8,1,1,4,8
2011-04-29 07:27:00,8,1,1,4,8
2011-04-29 07:28:00,8,1,1,5,8
2011-04-29 07:29:00,8,1,1,5,8
2011-04-29 07:30:00,8,1,1,4,8
2011-04-29 07:31:00,8,1,1,4,8
2011-04-29 07:32:00,8,1,1,4,8
2011-04-29 07:33:00,8,1,1,5,8
2011-04-29 07:34:00,8,1,1,5,8
2011-04-29 07:35:00,8,1,1,4,8
2011-04-29 07:36:00,1585,5,1,11,20
2011-04-29 07:37:00,212,0,1,5,9
2011-04-29 07:38:00,211,0,1,5,9
2011-04-29 07:39:00,203,0,1,5,9
2011-04-29 07:40:00,196,0,1,5,9
2011-04-29 07:41:00,194,0,1,5,9
2011-04-29 07:42:00,194,0,1,5,9
2011-04-29 07:43:00,192,0,1,5,9
2011-04-29 07:44:00,189,0,1,5,9
2011-04-29 07:45:00,187,0,1,5,9
2011-04-29 07:46:00,185,0,1,5,9
2011-04-29 07:47:00,185,0,1,5,9
2011-04-29 07:48:00,183,0,1,5,9
2011-04-29 07:49:00,183,0,1,5,9
2011-04-29 07:50:00,182,0,1,5,9
2011-04-29 07:51:00,181,0,1,5,9
2011-04-29 07:52:00,180,0,1,5,9
2011-04-29 07:53:00,180,0,1,5,9
2011-04-29 07:54:00,178,0,1,5,9
2011-04-29 07:55:00,178,0,2,5,9
2011-04-29 07:56:00,177,0,2,5,9
2011-04-29 07:57:00,176,0,1,5,9
2011-04-29 07:58:00,175,0,1,5,9
2011-04-29 07:59:00,175,0,1,5,9
2011-04-29 08:00:00,174,0,1,5,9
2011-04-29 08:01:00,174,0,1,5,9
2011-04-29 08:02:00,173,0,1,5,9
2011-04-29 08:03:00,172,0,1,5,9
2011-04-29 08:04:00,171,0,1,5,9
2011-04-29 08:05:00,171,0,1,5,9
2011-04-29 08:06:00,171,0,1,5,9
2011-04-29 08:07:00,170,0,1,5,9
2011-04-29 08:08:00,170,0,1,5,9
2011-04-29 08:09:00,170,0,1,5,9
2011-04-29 08:10:00,170,0,1,5,9
2011-04-29 08:11:00,169,0,2,5,9
2011-04-29 08:12:00,169,0,1,5,9
2011-04-29 08:13:00,169,0,1,5,9
2011-04-29 08:14:00,168,0,2,5,9
2011-04-29 08:15:00,168,0,1,5,9
2011-04-29 08:16:00,167,0,2,5,9
2011-04-29 08:17:00,167,0,1,5,9
2011-04-29 08:18:00,167,0,1,5,9
2011-04-29 08:19:00,167,0,1,5,9
2011-04-29 08:20:00,167,0,1,5,9
2011-04-29 08:21:00,166,0,1,5,9
2011-04-29 08:22:00,166,0,1,5,9
2011-04-29 08:23:00,165,0,1,5,9
2011-04-29 08:24:00,166,0,1,5,9
2011-04-29 08:25:00,164,0,1,5,9
2011-04-29 08:26:00,164,0,1,5,9
2011-04-29 08:27:00,165,0,1,5,9
2011-04-29 08:28:00,164,0,1,5,9
2011-04-29 08:29:00,164,0,1,5,9
2011-04-29 08:30:00,164,0,1,5,9
2011-04-29 08:31:00,163,0,1,5,9
2011-04-29 08:32:00,163,0,1,5,9
2011-04-29 08:33:00,164,0,1,5,9
2011-04-29 08:34:00,163,0,1,5,9
2011-04-29 08:35:00,163,0,1,5,9
2011-04-29 08:36:00,163,0,1,5,9
2011-04-29 08:37:00,162,0,1,5,9
2011-04-29 08:38:00,163,0,1,5,9
2011-04-29 08:39:00,163,0,1,5,9
2011-04-29 08:40:00,162,0,1,5,9
2011-04-29 08:41:00,162,0,1,5,9
2011-04-29 08:42:00,162,0,1,5,9
2011-04-29 08:43:00,162,0,1,5,9
2011-04-29 08:44:00,162,0,1,5,9
2011-04-29 08:45:00,162,0,2,5,9
2011-04-29 08:46:00,162,2,1,5,9
2011-04-29 08:47:00,7,1,1,5,8
2011-04-29 08:48:00,7,1,1,5,8
2011-04-29 08:49:00,7,1,1,4,8
2011-04-29 08:50:00,7,1,1,5,8
2011-04-29 08:51:00,7,1,1,4,8
2011-04-29 08:52:00,7,1,1,4,8
2011-04-29 08:53:00,7,1,1,5,8
2011-04-29 08:54:00,6,1,1,4,8
2011-04-29 08:55:00,6,1,2,5,8
2011-04-29 08:56:00,7,1,2,4,8
2011-04-29 08:57:00,7,1,1,5,8
2011-04-29 08:58:00,7,1,1,5,8
2011-04-29 08:59:00,7,1,1,4,8
2011-04-29 09:00:00,7,1,1,5,8
2011-04-29 09:01:00,7,1,1,4,8
2011-04-29 09:02:00,7,1,1,5,8
2011-04-29 09:03:00,7,1,1,5,8
2011-04-29 09:04:00,7,1,1,4,8
2011-04-29 09:05:00,7,1,1,5,8
2011-04-29 09:06:00,7,1,1,4,8
2011-04-29 09:07:00,7,1,1,4,8
2011-04-29 09:08:00,7,1,1,4,8
2011-04-29 09:09:00,7,1,1,4,8
2011-04-29 09:10:00,7,1,1,5,8
2011-04-29 09:11:00,6,1,1,4,8
2011-04-29 09:12:00,7,1,1,5,8
2011-04-29 09:13:00,6,1,1,4,8
2011-04-29 09:14:00,6,1,1,4,8
2011-04-29 09:15:00,6,1,1,4,8
2011-04-29 09:16:00,766,4,1,6,9
2011-04-29 09:17:00,185,0,1,5,9
2011-04-29 09:18:00,175,0,1,5,9
2011-04-29 09:19:00,174,0,1,5,9
2011-04-29 09:20:00,173,0,1,5,9
2011-04-29 09:21:00,173,0,1,5,9
2011-04-29 09:22:00,171,0,1,5,9
2011-04-29 09:23:00,170,0,1,5,9
2011-04-29 09:24:00,169,0,1,5,9
2011-04-29 09:25:00,169,0,1,5,9
2011-04-29 09:26:00,168,0,2,5,9
2011-04-29 09:27:00,167,0,1,5,9
2011-04-29 09:28:00,167,0,1,5,9
2011-04-29 09:29:00,167,0,1,5,9
2011-04-29 09:30:00,165,0,1,5,9
2011-04-29 09:31:00,165,0,1,5,9
2011-04-29 09:32:00,165,0,1,5,9
2011-04-29 09:33:00,164,0,1,5,9
2011-04-29 09:34:00,164,0,1,5,9
2011-04-29 09:35:00,164,0,1,5,9
2011-04-29 09:36:00,163,0,1,5,9
2011-04-29 09:37:00,164,0,1,5,9
2011-04-29 09:38:00,163,0,1,5,9
2011-04-29 09:39:00,163,0,1,5,9
2011-04-29 09:40:00,162,0,1,5,9
2011-04-29 09:41:00,162,0,1,5,9
2011-04-29 09:42:00,163,0,1,5,9
2011-04-29 09:43:00,162,1,1,5,9
2011-04-29 09:44:00,7,1,1,5,8
2011-04-29 09:45:00,7,1,1,4,8
2011-04-29 09:46:00,6,1,1,5,8
2011-04-29 09:47:00,7,1,1,4,8
2011-04-29 09:48:00,7,1,1,5,8
2011-04-29 09:49:00,7,1,1,5,8
2011-04-29 09:50:00,7,1,1,4,8
2011-04-29 09:51:00,7,1,1,5,8
2011-04-29 09:52:00,7,1,1,5,8
2011-04-29 09:53:00,7,1,1,5,8
2011-04-29 09:54:00,7,1,1,5,8
2011-04-29 09:55:00,7,1,1,4,8
2011-04-29 09:56:00,7,1,1,4,8
2011-04-29 09:57:00,7,1,1,5,8
2011-04-29 09:58:00,7,1,1,5,8
2011-04-29 09:59:00,7,1,1,5,8
2011-04-29 10:00:00,7,1,1,5,8
2011-04-29 10:01:00,7,1,1,5,8
2011-04-29 10:02:00,7,1,1,4,8
2011-04-29 10:03:00,7,1,1,5,8
2011-04-29 10:04:00,7,1,1,5,8
2011-04-29 10:05:00,7,1,1,5,8
2011-04-29 10:06:00,7,1,1,5,8
2011-04-29 10:07:00,7,1,1,5,8
2011-04-29 10:08:00,7,1,1,5,8
2011-04-29 10:09:00,7,1,1,5,8
2011-04-29 10:10:00,7,1,1,5,8
2011-04-29 10:11:00,7,1,1,4,8
2011-04-29 10:12:00,7,1,1,5,8
2011-04-29 10:13:00,192,1,1,5,9
2011-04-29 10:14:00,192,0,1,5,9
2011-04-29 10:15:00,176,0,1,5,9
2011-04-29 10:16:00,173,0,1,5,9
2011-04-29 10:17:00,173,0,1,5,9
2011-04-29 10:18:00,173,0,1,5,9
2011-04-29 10:19:00,171,0,1,5,9
2011-04-29 10:20:00,170,0,1,5,9
2011-04-29 10:21:00,169,0,1,5,9
2011-04-29 10:22:00,169,0,1,5,9
2011-04-29 10:23:00,168,0,1,5,9
2011-04-29 10:24:00,167,0,1,5,9
2011-04-29 10:25:00,166,0,1,5,9
2011-04-29 10:26:00,166,0,1,5,9
2011-04-29 10:27:00,165,0,1,5,9
2011-04-29 10:28:00,165,0,1,5,9
2011-04-29 10:29:00,165,0,1,5,9
2011-04-29 10:30:00,164,0,1,5,9
2011-04-29 10:31:00,163,0,1,5,9
2011-04-29 10:32:00,163,0,1,5,9
2011-04-29 10:33:00,200,0,1,5,9
2011-04-29 10:34:00,162,0,1,5,9
2011-04-29 10:35:00,163,0,1,5,9
2011-04-29 10:36:00,163,0,2,5,9
2011-04-29 10:37:00,162,0,1,5,9
2011-04-29 10:38:00,162,0,1,5,9
2011-04-29 10:39:00,161,0,1,5,9
2011-04-29 10:40:00,160,1,1,5,9
2011-04-29 10:41:00,7,1,1,5,8
2011-04-29 10:42:00,7,1,1,4,8
2011-04-29 10:43:00,7,1,1,4,8
2011-04-29 10:44:00,7,1,1,4,8
2011-04-29 10:45:00,6,1,1,4,8
2011-04-29 10:46:00,7,1,1,5,8
2011-04-29 10:47:00,7,1,1,5,8
2011-04-29 10:48:00,7,1,1,4,8
2011-04-29 10:49:00,7,1,1,4,8
2011-04-29 10:50:00,6,1,1,4,8
2011-04-29 10:51:00,6,1,1,4,8
2011-04-29 10:52:00,7,1,1,4,8
2011-04-29 10:53:00,6,1,1,5,8
2011-04-29 10:54:00,6,1,1,5,8
2011-04-29 10:55:00,7,1,1,4,8
2011-04-29 10:56:00,6,1,1,5,8
2011-04-29 10:57:00,6,1,1,5,8
2011-04-29 10:58:00,7,1,1,5,8
2011-04-29 10:59:00,7,1,1,4,8
2011-04-29 11:00:00,6,1,1,4,8
2011-04-29 11:01:00,6,1,1,4,8
2011-04-29 11:02:00,7,1,1,4,8
2011-04-29 11:03:00,6,1,1,5,8
2011-04-29 11:04:00,7,1,1,4,8
2011-04-29 11:05:00,6,1,1,5,8
2011-04-29 11:06:00,6,1,1,5,8
2011-04-29 11:07:00,6,1,1,4,8
2011-04-29 11:08:00,7,1,1,5,8
2011-04-29 11:09:00,7,1,1,4,8
2011-04-29 11:10:00,194,1,1,5,9
2011-04-29 11:11:00,182,0,1,5,9
2011-04-29 11:12:00,175,0,1,5,9
2011-04-29 11:13:00,172,0,1,5,9
2011-04-29 11:14:00,170,0,1,5,9
2011-04-29 11:15:00,169,0,2,5,9
2011-04-29 11:16:00,169,0,1,5,9
2011-04-29 11:17:00,167,0,1,5,9
2011-04-29 11:18:00,166,0,2,5,9
2011-04-29 11:19:00,166,0,1,5,9
2011-04-29 11:20:00,165,0,1,5,9
2011-04-29 11:21:00,165,0,1,5,9
2011-04-29 11:22:00,164,0,1,5,9
2011-04-29 11:23:00,163,0,1,5,9
2011-04-29 11:24:00,164,0,1,5,9
2011-04-29 11:25:00,162,0,1,5,9
2011-04-29 11:26:00,162,0,1,5,9
2011-04-29 11:27:00,161,0,1,5,9
2011-04-29 11:28:00,161,0,1,5,9
2011-04-29 11:29:00,160,0,1,5,9
2011-04-29 11:30:00,160,0,1,5,9
2011-04-29 11:31:00,160,0,1,5,9
2011-04-29 11:32:00,158,0,1,5,9
2011-04-29 11:33:00,158,1,1,5,9
2011-04-29 11:34:00,6,1,1,4,8
2011-04-29 11:35:00,6,1,1,4,8
2011-04-29 11:36:00,6,1,1,4,8
2011-04-29 11:37:00,6,1,1,4,8
2011-04-29 11:38:00,6,1,1,4,8
2011-04-29 11:39:00,6,1,1,4,8
2011-04-29 11:40:00,7,1,1,4,8
2011-04-29 11:41:00,6,1,1,5,8
2011-04-29 11:42:00,6,1,1,4,8
2011-04-29 11:43:00,7,1,1,5,8
2011-04-29 11:44:00,7,1,1,5,8
2011-04-29 11:45:00,6,1,1,4,8
2011-04-29 11:46:00,6,1,1,4,8
2011-04-29 11:47:00,6,1,1,4,8
2011-04-29 11:48:00,6,1,1,4,8
2011-04-29 11:49:00,6,1,1,4,8
2011-04-29 11:50:00,6,1,1,4,8
2011-04-29 11:51:00,6,5,1057,4,8
2011-04-29 11:52:00,2,5,1053,3,5
2011-04-29 11:53:00,2,5,1049,3,5
2011-04-29 11:54:00,2,5,1055,3,5
2011-04-29 11:55:00,2,5,1056,4,5
2011-04-29 11:56:00,2,5,1056,3,5
2011-04-29 11:57:00,7,5,1055,4,8
2011-04-29 11:58:00,6,5,1060,4,8
2011-04-29 11:59:00,47,1,1,5,8
2011-04-29 12:00:00,7,1,1,5,8
2011-04-29 12:01:00,6,5,1060,5,8
2011-04-29 12:02:00,7,1,1,4,8
2011-04-29 12:03:00,192,1,1,5,9
2011-04-29 12:04:00,193,4,1070,5,9
2011-04-29 12:05:00,177,0,1,5,9
2011-04-29 12:06:00,175,0,1,5,9
2011-04-29 12:07:00,174,4,1058,5,9
2011-04-29 12:08:00,173,0,1,5,9
2011-04-29 12:09:00,172,4,1063,5,9
2011-04-29 12:10:00,171,0,1,5,9
2011-04-29 12:11:00,170,0,1,5,9
2011-04-29 12:12:00,169,5,1062,5,9
2011-04-29 12:13:00,169,0,1,5,9
2011-04-29 12:14:00,167,0,1,5,9
2011-04-29 12:15:00,167,4,1063,5,9
2011-04-29 12:16:00,166,0,1,5,9
2011-04-29 12:17:00,171,4,1057,6,12
2011-04-29 12:18:00,165,0,1,5,9
2011-04-29 12:19:00,165,0,1,5,9
2011-04-29 12:20:00,163,4,1058,5,9
2011-04-29 12:21:00,163,0,1,5,9
2011-04-29 12:22:00,162,0,1,5,9
2011-04-29 12:23:00,161,4,1055,5,9
2011-04-29 12:24:00,162,0,1,5,9
2011-04-29 12:25:00,161,0,1,5,9
2011-04-29 12:26:00,161,7,1056,5,9
2011-04-29 12:27:00,161,0,1,5,9
2011-04-29 12:28:00,161,4,1057,5,9
2011-04-29 12:29:00,6,4,1051,4,8
2011-04-29 12:30:00,6,1,1,4,8
2011-04-29 12:31:00,6,5,1058,4,8
2011-04-29 12:32:00,6,5,1056,4,8
2011-04-29 12:33:00,7,1,1,4,8
2011-04-29 12:34:00,6,1,1,5,8
2011-04-29 12:35:00,6,5,1059,5,8
2011-04-29 12:36:00,7,1,1,5,8
2011-04-29 12:37:00,6,5,1066,5,8
2011-04-29 12:38:00,7,1,1,4,8
2011-04-29 12:39:00,6,1,1,4,8
2011-04-29 12:40:00,6,5,1060,4,8
2011-04-29 12:41:00,7,1,1,4,8
2011-04-29 12:42:00,6,1,1,4,8
2011-04-29 12:43:00,6,1,1,4,8
2011-04-29 12:44:00,6,5,1062,5,8
2011-04-29 12:45:00,7,1,1,4,8
2011-04-29 12:46:00,6,1,1,4,8
2011-04-29 12:47:00,7,5,1060,4,8
2011-04-29 12:48:00,6,1,1,5,8
2011-04-29 12:49:00,6,1,1,5,8
2011-04-29 12:50:00,6,1,1,4,8
2011-04-29 12:51:00,6,5,1068,4,8
2011-04-29 12:52:00,6,1,1,4,8
2011-04-29 12:53:00,7,1,1,4,8
2011-04-29 12:54:00,6,1,1,4,8
2011-04-29 12:55:00,6,5,1061,5,8
2011-04-29 12:56:00,6,1,1,4,8
2011-04-29 12:57:00,7,1,1,4,8
2011-04-29 12:58:00,6,1,1,4,8
2011-04-29 12:59:00,213,5,1058,5,9
2011-04-29 13:00:00,183,0,1,5,9
2011-04-29 13:01:00,171,0,1,5,9
2011-04-29 13:02:00,170,0,1,5,9
2011-04-29 13:03:00,168,4,1058,5,9
2011-04-29 13:04:00,168,0,1,5,9
2011-04-29 13:05:00,168,0,1,5,9
2011-04-29 13:06:00,167,4,1057,5,9
2011-04-29 13:07:00,202,4,1055,5,9
2011-04-29 13:08:00,172,0,1,5,9
2011-04-29 13:09:00,170,0,1,5,9
2011-04-29 13:10:00,168,4,1059,5,9
2011-04-29 13:11:00,167,0,1,5,9
2011-04-29 13:12:00,165,0,1,5,9
2011-04-29 13:13:00,164,0,1,5,9
2011-04-29 13:14:00,163,4,1060,5,9
2011-04-29 13:15:00,163,0,1,5,9
2011-04-29 13:16:00,162,0,1,5,9
2011-04-29 13:17:00,162,4,1063,5,9
2011-04-29 13:18:00,161,4,1052,5,9
2011-04-29 13:19:00,161,0,1,5,9
2011-04-29 13:20:00,161,0,1,5,9
2011-04-29 13:21:00,160,5,1068,5,9
2011-04-29 13:22:00,160,0,1,5,9
2011-04-29 13:23:00,161,0,1,5,9
2011-04-29 13:24:00,160,4,1063,5,9
2011-04-29 13:25:00,7,5,1053,4,8
2011-04-29 13:26:00,7,1,1,4,8
2011-04-29 13:27:00,7,1,1,4,8
2011-04-29 13:28:00,7,5,1058,5,8
2011-04-29 13:29:00,7,1,1,4,8
2011-04-29 13:30:00,7,1,1,4,8
2011-04-29 13:31:00,7,5,1056,4,8
2011-04-29 13:32:00,7,1,1,4,8
2011-04-29 13:33:00,7,1,1,4,8
2011-04-29 13:34:00,7,5,1045,4,8
2011-04-29 13:35:00,7,1,1,4,8
2011-04-29 13:36:00,7,1,1,4,8
2011-04-29 13:37:00,7,1,1,4,8
2011-04-29 13:38:00,7,5,1044,4,8
2011-04-29 13:39:00,7,1,1,4,8
2011-04-29 13:40:00,6,1,1,4,8
2011-04-29 13:41:00,6,5,1046,4,8
2011-04-29 13:42:00,6,1,1,4,8
2011-04-29 13:43:00,6,1,1,4,8
2011-04-29 13:44:00,6,5,1050,5,8
2011-04-29 13:45:00,6,1,1,4,8
2011-04-29 13:46:00,6,1,1,5,8
2011-04-29 13:47:00,6,1,1,4,8
2011-04-29 13:48:00,6,6,1050,4,8
2011-04-29 13:49:00,6,1,1,4,8
2011-04-29 13:50:00,6,1,1,5,8
2011-04-29 13:51:00,6,5,1048,4,8
2011-04-29 13:52:00,6,1,1,5,8
2011-04-29 13:53:00,6,1,1,4,8
2011-04-29 13:54:00,6,5,1043,4,8
2011-04-29 13:55:00,190,5,1042,5,9
2011-04-29 13:56:00,186,0,1,5,9
2011-04-29 13:57:00,175,0,1,5,9
2011-04-29 13:58:00,172,4,1053,5,9
2011-04-29 13:59:00,172,0,1,5,9
2011-04-29 14:00:00,171,0,1,5,9
2011-04-29 14:01:00,172,0,1,5,9
2011-04-29 14:02:00,171,0,1,5,9
2011-04-29 14:03:00,170,0,1,5,9
2011-04-29 14:04:00,169,0,1,5,9
2011-04-29 14:05:00,169,0,1,5,9
2011-04-29 14:06:00,168,0,1,5,9
2011-04-29 14:07:00,168,0,1,5,9
2011-04-29 14:08:00,167,0,1,5,9
2011-04-29 14:09:00,167,0,1,5,9
2011-04-29 14:10:00,165,0,1,5,9
2011-04-29 14:11:00,165,0,1,5,9
2011-04-29 14:12:00,164,0,1,5,9
2011-04-29 14:13:00,164,0,1,5,9
2011-04-29 14:14:00,162,0,1,5,9
2011-04-29 14:15:00,164,0,1,5,9
2011-04-29 14:16:00,162,0,1,5,9
2011-04-29 14:17:00,162,0,1,5,9
2011-04-29 14:18:00,162,1,1,5,9
2011-04-29 14:19:00,7,1,1,4,8
2011-04-29 14:20:00,8,1,1,5,8
2011-04-29 14:21:00,7,1,1,5,8
2011-04-29 14:22:00,8,1,1,4,8
2011-04-29 14:23:00,7,1,1,5,8
2011-04-29 14:24:00,8,1,1,4,8
2011-04-29 14:25:00,7,1,1,4,8
2011-04-29 14:26:00,8,1,1,5,8
2011-04-29 14:27:00,7,1,1,4,8
2011-04-29 14:28:00,7,1,1,4,8
2011-04-29 14:29:00,8,1,1,4,8
2011-04-29 14:30:00,7,1,1,4,8
2011-04-29 14:31:00,8,1,1,4,8
2011-04-29 14:32:00,7,1,1,5,8
2011-04-29 14:33:00,8,1,1,5,8
2011-04-29 14:34:00,7,1,1,4,8
2011-04-29 14:35:00,8,1,1,4,8
2011-04-29 14:36:00,8,1,1,4,8
2011-04-29 14:37:00,7,1,1,5,8
2011-04-29 14:38:00,8,1,1,5,8
2011-04-29 14:39:00,7,1,1,4,8
2011-04-29 14:40:00,8,1,1,4,8
2011-04-29 14:41:00,7,1,1,4,8
2011-04-29 14:42:00,8,1,1,4,8
2011-04-29 14:43:00,7,1,1,4,8
2011-04-29 14:44:00,8,1,1,5,8
2011-04-29 14:45:00,7,1,1,4,8
2011-04-29 14:46:00,7,1,1,4,8
2011-04-29 14:47:00,8,1,1,4,8
2011-04-29 14:48:00,7,1,1,5,8
2011-04-29 14:49:00,193,1,1,5,9
2011-04-29 14:50:00,183,0,1,5,9
2011-04-29 14:51:00,173,0,1,5,9
2011-04-29 14:52:00,171,0,1,5,9
2011-04-29 14:53:00,170,0,1,5,9
2011-04-29 14:54:00,169,0,1,5,9
2011-04-29 14:55:00,169,0,1,5,9
2011-04-29 14:56:00,168,0,1,5,9
2011-04-29 14:57:00,167,0,1,5,9
2011-04-29 14:58:00,167,0,1,5,9
2011-04-29 14:59:00,165,0,1,5,9
2011-04-29 15:00:00,164,0,1,5,9
2011-04-29 15:01:00,164,0,1,5,9
2011-04-29 15:02:00,164,0,1,5,9
2011-04-29 15:03:00,163,0,1,5,9
2011-04-29 15:04:00,163,0,1,5,9
2011-04-29 15:05:00,162,0,1,5,9
2011-04-29 15:06:00,162,0,1,5,9
2011-04-29 15:07:00,162,0,1,5,9
2011-04-29 15:08:00,161,0,1,5,9
2011-04-29 15:09:00,161,0,1,5,9
2011-04-29 15:10:00,159,0,1,5,9
2011-04-29 15:11:00,160,0,1,5,9
2011-04-29 15:12:00,158,1,1,5,9
2011-04-29 15:13:00,7,1,1,4,8
2011-04-29 15:14:00,7,1,1,4,8
2011-04-29 15:15:00,7,1,1,4,8
2011-04-29 15:16:00,7,1,1,5,8
2011-04-29 15:17:00,7,1,1,4,8
2011-04-29 15:18:00,7,1,1,4,8
2011-04-29 15:19:00,7,1,1,5,8
2011-04-29 15:20:00,7,1,1,4,8
2011-04-29 15:21:00,7,1,1,4,8
2011-04-29 15:22:00,7,1,1,5,8
2011-04-29 15:23:00,7,1,1,4,8
